Template Name,Template Display Name,Point Name,Data Type,Unit,Unit Symbol,Access Type,point_shorten
CPSF,Car Park Supply Fan,Maintenance Mode,String,unitless,-,WRITABLE,ABCD
CPSF,Car Park Supply Fan,Manual Mode Command,String,unitless,-,WRITABLE,ABCD
CPSF,Car Park Supply Fan,On Off Command,String,unitless,-,WRITABLE,ABCD
CPSF,Car Park Supply Fan,Run Hours,Double,hour,hr,READONLY,ABCD
CPSF,Car Park Supply Fan,Run Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,Trip Status,String,unitless,-,READONLY,ABCD
CPSF,Car Park Supply Fan,VFD Demand,Float,percent,%,WRITABLE,ABCD
CPSF,Car Park Supply Fan,VFD Run Hours,Double,hour,hr,READONLY,ABCD
CPSF,Car Park Supply Fan,VFD Speed Command,Float,percent,%,WRITABLE,ABCD
CPSF,Car Park Supply Fan,VFD Speed Feedback,Float,percent,%,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,Common Fire Alarm,String,unitless,-,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,Communication Status,String,unitless,-,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,Damper 1 Command,String,unitless,-,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Damper 1 Status,String,unitless,-,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,Damper 2 Command,String,unitless,-,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Damper 2 Status,String,unitless,-,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,Damper Fail Status,String,unitless,-,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,Damper Status,String,unitless,-,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,High Speed CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,High Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Low Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Maximum CO Level,Double,parts per million,ppm,READONLY,ABCD
CPSFCommon,Car Park Supply Fan Common,Medium Speed CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Medium Speed Setpoint,Float,percent,%,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Plant Enable,String,unitless,-,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Plant Reset,String,unitless,-,WRITABLE,ABCD
CPSFCommon,Car Park Supply Fan Common,Run Hours Setpoint,Double,hour,hr,WRITABLE,ABCD
CPTF,Car Park Transfer Fan,CO Level Sensor 1,Double,parts per million,ppm,READONLY,ABCD
CPTF,Car Park Transfer Fan,CO Level Sensor 2,Double,parts per million,ppm,READONLY,ABCD
CPTF,Car Park Transfer Fan,CO Level Sensor 3,Double,parts per million,ppm,READONLY,ABCD
CPTF,Car Park Transfer Fan,CO Level Sensor 4,Double,parts per million,ppm,READONLY,ABCD
CPTF,Car Park Transfer Fan,CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPTF,Car Park Transfer Fan,Communication Status,String,unitless,-,READONLY,ABCD
CPTF,Car Park Transfer Fan,Fire Alarm Status,String,unitless,-,READONLY,ABCD
CPTF,Car Park Transfer Fan,HOA Status,String,unitless,-,READONLY,ABCD
CPTF,Car Park Transfer Fan,High CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPTF,Car Park Transfer Fan,Low CO Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CPTF,Car Park Transfer Fan,On Off Command,String,unitless,-,WRITABLE,ABCD
CPTF,Car Park Transfer Fan,On Off Command Enable,String,unitless,-,WRITABLE,ABCD
CPTF,Car Park Transfer Fan,On Off Command Status,String,unitless,-,READONLY,ABCD
CPTF,Car Park Transfer Fan,Run Status,String,unitless,-,READONLY,ABCD
CPTF,Car Park Transfer Fan,Trip Status,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Alarm State,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,CCN Chiller Start/Stop,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Chiller Total Current,Double,ampere,A,READONLY,ABCD
CarrierChiller,Carrier Chiller,Cir A SCT Control Point,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Cir B SCT Control Point,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Cooler Exchange Delta T,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Discharge Gas Temp Cp 1,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Discharge Gas Temp Cp 2,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Discharge Pressure,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A EXV Position,Float,percent,%,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Economizer Pressure Cp1,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Economizer Pressure Cp2,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Motor Current Comp 1,Double,ampere,A,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Motor Current Comp 2,Double,ampere,A,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Motor Temperature Comp 1,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Motor Temperature Comp 2,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Oil Press Difference Cp1,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Oil Press Difference Cp2,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Oil Pressure Cp1,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Oil Pressure Cp2,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Percent Total Capacity,Float,percent,%,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Saturated Condensing Tmp,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Saturated Suction Temp,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit A Suction Pressure,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Cooler Exchange Delta T,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Discharge Gas Temp Cp 1,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Discharge Gas Temp Cp 2,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Discharge Pressure,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B EXV Position,Float,percent,%,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Economizer Pressure Cp1,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Economizer Pressure Cp2,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Motor Current Comp 1,Double,ampere,A,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Motor Current Comp 2,Double,ampere,A,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Motor Temperature Comp 1,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Motor Temperature Comp 2,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Oil Press Difference Cp1,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Oil Press Difference Cp2,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Oil Pressure Cp1,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Oil Pressure Cp2,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Percent Total Capacity,Float,percent,%,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Saturated Condensing Tmp,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Saturated Suction Temp,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Circuit B Suction Pressure,Double,pound per square inch,psi,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor A1 Hours,Double,hour,hr,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor A1 Starts,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor A2 Hours,Double,hour,hr,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor A2 Starts,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor B1 Hours,Double,hour,hr,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor B1 Starts,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor B2 Hours,Double,hour,hr,READONLY,ABCD
CarrierChiller,Carrier Chiller,Compressor B2 Starts,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Control Point,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Control Type,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Controlled Water Temp,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Cooler Entering Fluid,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Cooler Leaving Fluid,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Cooling Setpoint 1,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Cooling Setpoint 2,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,Current Alarm 1,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Current Alarm 2,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Current Alarm 3,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Current Alarm 4,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Current Alarm 5,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Current Setpoint,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,External Temperature,Double,farhrenheit,degF,READONLY,ABCD
CarrierChiller,Carrier Chiller,High Current Over Cir B,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Low Cooler Suction Cir A,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Low Cooler Suction Cir B,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Low Dis Superheat Cir  A,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Low Dis Superheat Cir  B,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Motor Cool TQ in Kohms,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Motor Cooling Puls Cycle,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Percent Total Capacity,Float,percent,%,READONLY,ABCD
CarrierChiller,Carrier Chiller,Reset in Effect,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Run Status,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Starts Number,String,unitless,-,READONLY,ABCD
CarrierChiller,Carrier Chiller,Total Operating Hours,Double,hour,hr,READONLY,ABCD
CBS,Central Battery System,Battery Current,Double,ampere,A,READONLY,ABCD
CBS,Central Battery System,Battery Percentage,Float,percent,%,READONLY,ABCD
CBS,Central Battery System,Battery Status,String,unitless,-,READONLY,ABCD
CBS,Central Battery System,Battery Temperature,Double,celsius,degC,READONLY,ABCD
CBS,Central Battery System,Battery Voltage,Double,volt,V,READONLY,ABCD
CBS,Central Battery System,Common Fault,String,unitless,-,READONLY,ABCD
CBS,Central Battery System,Communication Status,String,unitless,-,READONLY,ABCD
CBS,Central Battery System,General Alarm,String,unitless,-,READONLY,ABCD
CBS,Central Battery System,Healthy Status,String,unitless,-,READONLY,ABCD
CBS,Central Battery System,Internal Fault,String,unitless,-,READONLY,ABCD
CBS,Central Battery System,Power Status,String,unitless,-,READONLY,ABCD
CBS,Central Battery System,Supply On Battery,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,Air Flow Fail Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,CO2 Sensor 1,Double,parts per million,ppm,READONLY,ABCD
CTEF,Central Toilet Extract Fan,CO2 Sensor 2,Double,parts per million,ppm,READONLY,ABCD
CTEF,Central Toilet Extract Fan,CO2 Setpoint,Double,parts per million,ppm,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,Communication Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,Damper Fail Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,Damper Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,Fan Fail Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,HOA Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,On Off Command,String,unitless,-,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,Override Switch,String,unitless,-,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,Plant Enable,String,unitless,-,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,Plant Reset,String,unitless,-,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,Reset Switch,String,unitless,-,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,Run Hours,Double,hour,hr,READONLY,ABCD
CTEF,Central Toilet Extract Fan,Run Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,Time Schedule,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,Trip Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,VFD Enable Disable Command,String,unitless,-,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,VFD HOA Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,VFD Run Status,String,unitless,-,READONLY,ABCD
CTEF,Central Toilet Extract Fan,VFD Speed Command,Float,percent,%,WRITABLE,ABCD
CTEF,Central Toilet Extract Fan,VFD Speed Feedback,Float,percent,%,READONLY,ABCD
CTEF,Central Toilet Extract Fan,VFD Trip Status,String,unitless,-,READONLY,ABCD
CTEFCommon,Central Toilet Extract Fan Common,Communication Status,String,unitless,-,READONLY,ABCD
CTEFCommon,Central Toilet Extract Fan Common,Plant Enable,String,unitless,-,WRITABLE,ABCD
CTEFCommon,Central Toilet Extract Fan Common,Plant Reset,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Average Differential Pressure,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Building Bypass Modulating Valve Command,Float,percent,%,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Building Bypass Modulating Valve Feed Back,Float,percent,%,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Building Return Header Flow,Double,liters per second,L/s,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Building Side Delta T,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Building Supply Header Flow,Double,liters per second,L/s,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Modulating Valve Command Branch 1,Float,percent,%,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Modulating Valve Command Branch 2,Float,percent,%,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Modulating Valve Command Branch 3,Float,percent,%,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Modulating Valve Command Branch 4,Float,percent,%,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Valve Command Branch 1,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Valve Command Branch 2,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Valve Command Branch 3,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Valve Command Branch 4,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Bypass Valve Command Common Header,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Circuit A Cap T,Float,percent,%,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Circuit A Economizer Pressure,Double,pound per square inch,psi,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Circuit B Cap T,Float,percent,%,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Circuit B Economizer Pressure,Double,pound per square inch,psi,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Circuit B Load 50 Percentage,String,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Circuit B Load 75 Percentage,String,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Circuit B Oil Pressure,Double,pound per square inch,psi,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Communication Status,String,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Bypass Modulating Valve Command,Float,percent,%,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Differential Pressure,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Return Strainer Status,String,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Return Temperature,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Return Valve Command,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Return Valve Status,String,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Side Delta T,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Supply Temperature,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Supply Temperature Setpoint,Double,celsius,degC,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Supply Valve Command,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,DCP Supply Valve Status,String,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Branch 1,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Branch 2,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Branch 3,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Branch 4,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Setpoint,Double,bar,bar,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Setpoint Branch 1,Double,bar,bar,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Setpoint Branch 2,Double,bar,bar,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Setpoint Branch 3,Double,bar,bar,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Differential Pressure Setpoint Branch 4,Double,bar,bar,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Heat Exchanger Changeover Setpoint,Double,celsius,degC,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Heat Exchanger Required,Float,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Heat Exchanger Running,Float,unitless,-,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Plant Enable,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Plant Reset,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Return Header Pressure,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Return Header Temperature,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Return Header Temperature Branch 1,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Return Header Temperature Branch 2,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Return Header Temperature Branch 3,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Return Temperature Setpoint,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Season Select,String,unitless,-,WRITABLE,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Pressure,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Pressure Branch 1,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Pressure Branch 2,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Pressure Branch 3,Double,bar,bar,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Temperature,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Temperature Branch 1,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Temperature Branch 2,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Header Temperature Branch 3,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Temperature Setpoint,Double,celsius,degC,READONLY,ABCD
CHWCommonHeader,Chilled Water Common Header,Supply Temperature Setpoint Enable,String,unitless,-,WRITABLE,ABCD
Chiller,Chiller,Alarm Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Butterfly Valve Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Cap T,Float,percent,%,READONLY,ABCD
Chiller,Chiller,CapA T,Float,percent,%,READONLY,ABCD
Chiller,Chiller,CapB T,Float,percent,%,READONLY,ABCD
Chiller,Chiller,Chiller Load,Float,percent,%,READONLY,ABCD
Chiller,Chiller,Chiller Run Hours,Double,hour,hr,READONLY,ABCD
Chiller,Chiller,Circuit A Amps1,Double,ampere,A,READONLY,ABCD
Chiller,Chiller,Circuit A Cap T,Float,percent,%,READONLY,ABCD
Chiller,Chiller,Circuit A Discharge Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Circuit A Economizer Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Circuit A Load 50 Percentage,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Circuit A Load 75 Percentage,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Circuit A Oil Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Circuit A Suction Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Circuit B Amps1,Double,ampere,A,READONLY,ABCD
Chiller,Chiller,Circuit B Cap T,Float,percent,%,READONLY,ABCD
Chiller,Chiller,Circuit B Discharge Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Circuit B Economizer Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Circuit B Load 50 Percentage,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Circuit B Load 75 Percentage,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Circuit B Oil Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Circuit B Suction Pressure,Double,pound per square inch,psi,READONLY,ABCD
Chiller,Chiller,Communication Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Compressor 1 Amps,Double,ampere,A,READONLY,ABCD
Chiller,Chiller,Compressor 1 Discharge Pressure,Double,pounds per square inch,psi,READONLY,ABCD
Chiller,Chiller,Compressor 1 Discharge Temperature,Double,celsius,degC,READONLY,ABCD
Chiller,Chiller,Compressor 1 Oil Pressure,Double,pounds per square inch,psi,READONLY,ABCD
Chiller,Chiller,Compressor 1 Run Hours,Double,hour,hr,READONLY,ABCD
Chiller,Chiller,Compressor 1 Solenoid Valve Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Compressor 1 Suction Pressure,Double,pounds per square inch,psi,READONLY,ABCD
Chiller,Chiller,Compressor 1 Suction Temperature,Double,celsius,degC,READONLY,ABCD
Chiller,Chiller,Compressor 1A Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Compressor 1B Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Compressor 2 Amps,Double,ampere,A,READONLY,ABCD
Chiller,Chiller,Compressor 2 Discharge Pressure,Double,pounds per square inch,psi,READONLY,ABCD
Chiller,Chiller,Compressor 2 Discharge Temperature,Double,celsius,degC,READONLY,ABCD
Chiller,Chiller,Compressor 2 Oil Pressure,Double,pounds per square inch,psi,READONLY,ABCD
Chiller,Chiller,Compressor 2 Run Hours,Double,hour,hr,READONLY,ABCD
Chiller,Chiller,Compressor 2 Solenoid Valve Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Compressor 2 Suction Pressure,Double,pounds per square inch,psi,READONLY,ABCD
Chiller,Chiller,Compressor 2 Suction Temperature,Double,celsius,degC,READONLY,ABCD
Chiller,Chiller,Compressor 2A Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Compressor 2B Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Compressor Motor Protector Trip Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Condensor Butterfly Valve Command,String,unitless,-,WRITABLE,ABCD
Chiller,Chiller,Condensor Butterfly Valve Feedback,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Current Limit,Double,ampere,A,READONLY,ABCD
Chiller,Chiller,Entering CHW Temperature,Double,farhrenheit,degF,READONLY,ABCD
Chiller,Chiller,Evaporator Butterfly Valve Command,String,unitless,-,WRITABLE,ABCD
Chiller,Chiller,Evaporator Butterfly Valve Feedback,String,unitless,-,READONLY,ABCD
Chiller,Chiller,External Temperature,Double,farhrenheit,degF,READONLY,ABCD
Chiller,Chiller,Fan 1 Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Fan 2 Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Fan 3 Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Fan 4 Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Fan 5 Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Fan 6 Run Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,Freeze,Double,farhrenheit,degF,READONLY,ABCD
Chiller,Chiller,Freeze Limit,String,unitless,-,WRITABLE,ABCD
Chiller,Chiller,HOA Status,String,unitless,-,READONLY,ABCD
Chiller,Chiller,High Discharge Pressure Limit,Double,pound per square inch,psi,WRITABLE,ABCD
Chiller,Chiller,Leaving CHW Setpoint,Double,farhrenheit,degF,WRITABLE,ABCD
Chiller,Chiller,Leaving CHW Temperature,Double,farhrenheit,degF,READONLY,ABCD
Chiller,Chiller,Low Discharge Pressure Limit,Double,pound per square inch,psi,WRITABLE,ABCD
Chiller,Chiller,Low Oil Differential Pressure Limit,Double,pound per square inch,psi,WRITABLE,ABCD
